region_rus,year,basket,depr,gender,grp,invest,manuf,middle,mining,old,pat_inv,pat_mod,pop,RD_exp,stud,unem,vig
г. Санкт-Петербург,2016,15577.9,37.7,1213,4099939.7,678642.235,2062005,58.3,13234,26.7,1188,817,5253.6,114470.8,293.4,1.6,10152
г. Санкт-Петербург,2017,16341.5,38.3,1210,4283036.300000001,672365.243,NA,57.7,NA,26.9,1541,996,5316.8,120804,293.6,1.6,9673
г. Санкт-Петербург,2018,17079.2,40,1208,4785218.6,852922.87,NA,57,NA,27.3,1526,1160,5367.9,124165.1918,296.3,1.5,9061
г. Санкт-Петербург,2019,17449.6,39.9,1210,5124594,744094.798,NA,57.6,NA,26.4,1758,961,5391,144851.45330000002,302.6,1.4,9455
г. Санкт-Петербург,2020,18431.13,41.5,1210,NA,777976.988,NA,57,NA,26.7,1709,714,5391.2,135526.6,310.5,2.9,9524
Республика Адыгея,2000,1949.5,49.76822963095026,1149,5519.6,1264,NA,56.8,NA,22.60000000000001,NA,NA,448.2,10.23,17.9,14.3,37
Республика Адыгея,2001,2393.7,50.57040417209908,1150,6641.8,1509.83,NA,57.5,NA,22.5,NA,NA,447,9.887,18.5,14.1,35
Республика Адыгея,2002,2757.6,51.286585365853654,1149,7909.9,1916.1793422485487,NA,58.4,NA,22.300000000000004,1,1,446.7,11.915,18.4,13.5,37
Республика Адыгея,2003,3159.5,48.254149971379505,1151,9849.3,2558.647735101544,NA,59.1,NA,22.199999999999996,3,NA,445.9,14.557,18.8,15.5,41
Республика Адыгея,2004,3749.5,33.3,1153,12493.2,2268.18730657429,NA,59.4,NA,22.300000000000004,1,NA,444,13.616,20,17.3,41
Республика Адыгея,2005,4411,50,1154,17029.1,3603,5480,59.7,568,22.299999999999997,3,NA,442.1,16.9,15.6,13,42
Республика Адыгея,2006,5066.4,56.077566201771944,1153,21132.4,4087.7009546333347,6366,59.8,603,22.400000000000006,6,1,439.8,36.208,20.9,13.9,60
Республика Адыгея,2007,5560.6,56.07139673750918,1152,29085.1,10973.125459661129,8420,59.7,803,22.599999999999994,NA,1,438.3,40.761,20.4,10.3,68
Республика Адыгея,2008,6382.2,47.47596455279131,1153,36134.4,13275,12125,59.8,1945,22.700000000000003,1,NA,438.6,43.973,20.6,7.3,70
Республика Адыгея,2009,7007.1,46.47715972705382,1152,41511.5,15874,13083,59.4,816,23.000000000000007,2,2,439.6,73.21,20.2,7.7,69
Республика Адыгея,2010,7883.3,45.6,1152,47194.5,14036,18125,58.9,705,23.3,7,2,439.8,59.7,19.5,9.3,71
Республика Адыгея,2011,8239.4,46.5,1149,56803.3,18703,20718,58.5,907,23.5,4,1,441.2,151.6,18.2,8.4,73
Республика Адыгея,2012,8847,43.6,1149,65300.4,16904,23705,58,1742,23.9,6,3,443.5,161.5,15.7,8.1,78
Республика Адыгея,2013,9433.1,42.3,1146,70862.3,18622,28275,57.5,2164,24.2,2,NA,445.4,170.1,14.9,7.9,68
Республика Адыгея,2014,11224.5,47.4,1144,75622.5,17155,31558,57,1964,24.5,2,3,447.8,205.7,14.3,8.6,70
Республика Адыгея,2015,12472.8,51.1,1145,84306,15756,43280,56.2,2078,25,1,4,450.3,202.4,12.6,8.8,76
Республика Адыгея,2016,13243.8,53.4,1142,101102.7,19133.654,48426,55.5,2390,25.3,3,7,452.4,225.2,11.8,9,77
Республика Адыгея,2017,13649.9,55.4,1141,109714.5,20844.685,NA,54.8,NA,25.7,3,10,453.4,241.3,12.4,8.8,68
Республика Адыгея,2018,14217.7,53.2,1140,119961.8,30600.14,NA,54.3,NA,26,11,5,454.1,251.2752,13.2,8.6,65
Республика Адыгея,2019,14557.1,54,1133,132235.6,43352.597,NA,55.6,NA,24.6,13,2,458.9,206.731,14.2,8.2,66
Республика Адыгея,2020,15370.44,46.8,1135,NA,38575.637,NA,55.3,NA,24.8,8,3,463.1,209.4,14.2,8.5,64
Республика Калмыкия,2000,2070.2,36.87557526566815,1076,6212.6,6628,NA,59.2,NA,14.700000000000003,1,NA,307.8,6.281,7.9,20.7,59
Республика Калмыкия,2001,2505,30.758588886326955,1081,6732,4781.556,NA,59.8,NA,14.700000000000003,8,1,302.5,11.858,8.1,18.8,77
Республика Калмыкия,2002,2805.4,37.98970113085622,1088,7272.3,4635.912246871857,NA,60.9,NA,14.500000000000007,9,3,294.7,16.051,9.2,18,73
Республика Калмыкия,2003,3063.9,35.80743316670289,1088,6539.5,2405.9833360869857,NA,62.2,NA,14.399999999999991,17,NA,292,16.954,10,17.2,76
Республика Калмыкия,2004,3611.6,46.1,1086,8518.5,2268.2422819637923,NA,63.2,NA,14.5,3,1,292.7,23.498,10,22.4,73
Республика Калмыкия,2005,4109.1,35.3,1084,9685.7,3062,396,64.2,1062,14.399999999999991,4,NA,293.3,23.4,11.5,18,77
Республика Калмыкия,2006,4486.2,38.560088261824646,1083,12844.1,3750.580598389624,472,64.8,819,14.600000000000009,1,1,293.3,35.964,11.4,16.9,77
Республика Калмыкия,2007,5094.3,38.05873051242399,1082,17225.8,6151.235975255886,499,64.9,753,14.799999999999997,1,NA,292.3,51.536,11.5,14.5,74
Республика Калмыкия,2008,6051.4,37.92246302229105,1081,20789.7,7950,866,64.6,676,15.200000000000003,2,NA,291,56.853,13,15.8,91
Республика Калмыкия,2009,6716.8,38.57653285776654,1080,23948.1,8106,957,64.1,923,15.700000000000003,1,5,290,64.191,13.4,16.5,90
Республика Калмыкия,2010,7684.6,42.3,1079,24404.1,6970,1131,63.4,1527,16.2,1,NA,289.3,62.7,13.1,14.8,74
Республика Калмыкия,2011,8113.6,44.9,1083,29318.7,9779,1171,62.4,1705,16.9,NA,2,287.8,80.8,12.7,14.2,71
Республика Калмыкия,2012,8979,48.2,1082,35897.8,13825,862,61.3,1715,17.7,NA,3,285.4,76.8,12.1,13.1,71
Республика Калмыкия,2013,9769.9,49.1,1084,41165.9,15283,918,60.2,2728,18.5,3,3,283.1,68.2,9.7,12.5,78
Республика Калмыкия,2014,11073.2,49.3,1084,46680.6,22609,887,59.1,1898,19.4,4,3,281.3,75.8,9.2,10.9,77
Республика Калмыкия,2015,12256.6,44.3,1083,51958.5,16605,1007,58,1289,20.3,22,1,279.6,75.3,8.5,10.7,79
Республика Калмыкия,2016,12953.4,45.8,1083,69564.2,9138.881,735,56.9,NA,21.2,8,3,278.3,71.6,9.7,10.6,75
Республика Калмыкия,2017,13535.3,49.8,1084,80126.9,11222.941,NA,56,NA,22.1,25,3,276.6,67.8,8.2,9.9,56
Республика Калмыкия,2018,14361.8,49.1,1082,86107.1,12422.681,NA,55.1,NA,23,16,2,274,77.92530000000001,8.3,9.7,53
Республика Калмыкия,2019,15325.5,52.1,1083,88948.9,15850.483,NA,56,NA,22.3,20,2,271.9,90.65039999999999,8.9,9.2,52
Республика Калмыкия,2020,16082.53,49.7,1082,NA,37645.484,NA,55.5,NA,23.1,12,1,270.6,146.6,8.9,9.6,50
Республика Крым,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Республика Крым,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Республика Крым,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Республика Крым,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Республика Крым,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Республика Крым,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Республика Крым,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Республика Крым,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Республика Крым,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Республика Крым,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Республика Крым,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Республика Крым,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Республика Крым,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Республика Крым,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Республика Крым,2014,8830.6,63.4,1177,189439.2,26447,23505,56.1,2949,27,2,6,1884.4,511.9,41.7,NA,270
Республика Крым,2015,11752.2,71.7,1175,265970.6,47582,57538,55.3,8186,27.4,35,140,1901.5,1235.9,45.4,7.2,311
Республика Крым,2016,12990.2,73.3,1173,362671.7,74795.277,74005,54.6,12328,27.7,25,118,1909.6,1410.9,43.4,6.8,305
Республика Крым,2017,13634.6,68.5,1172,384983.4,196193.021,NA,53.9,NA,28.1,36,69,1913,1487.7,41.9,6.4,401
Республика Крым,2018,15123.5,66.3,1172,437438,296423.131,NA,53.3,NA,28.5,60,116,1912.8,1503.006,39.8,6,391
Республика Крым,2019,15194.8,55.6,1170,469281.3,223793.252,NA,54.1,NA,27.5,83,104,1912.2,1412.451,36.6,5.6,411
Республика Крым,2020,16192.17,56.5,1171,NA,221629.848,NA,53.9,NA,27.7,50,51,1907.1,1583.5,34.4,6.3,445
Краснодарский край,2000,2179.8,44.48192115146592,1147,137125.3,54734,NA,57.9,NA,22.699999999999996,264,33,5133.1,699.245,97.9,12.8,878
Краснодарский край,2001,2588,43.657312421684594,1149,179177.5,63394.639,NA,58.6,NA,22.699999999999996,279,62,5132.2,967.242,106.8,10.9,841
Краснодарский край,2002,2991.8,45.829781697190825,1151,217727.6,74654.55397347611,NA,59.4,NA,22.6,458,83,5125.8,1490.872,135.2,7.6,894
Краснодарский край,2003,3351,36.54590084549063,1152,248565.5,78040.92662085909,NA,60,NA,22.5,1466,162,5117.4,1617.63,157.2,10.2,897
Краснодарский край,2004,3921.3,35,1154,313623.6,96437.87208467243,NA,60.4,NA,22.4,1316,138,5116.9,1674.646,170.4,8.7,895
Краснодарский край,2005,4545.4,33.7,1156,372929.8,113917,139321,60.7,10226,22.39999999999999,802,118,5123.1,1726,178.4,7.4,873
Краснодарский край,2006,4992.4,34.58517372298077,1158,483950.7,152079.6142942522,178197,60.8,13610,22.60000000000001,622,128,5135.1,2185.441,176.3,7.1,1035
Краснодарский край,2007,5735.6,35.98302133939452,1158,648211.3,229713.62204541732,242425,60.8,10080,22.799999999999997,442,159,5156.8,2947.891,194.9,6.6,1086
Краснодарский край,2008,6630.2,37.30176955150055,1157,803834.1,332532,284076,60.6,13300,23.1,479,193,5182.6,3260.028,193.9,4.7,1053
Краснодарский край,2009,7691.8,39.082335971080234,1157,861603.3,377013,263229,60.1,13581,23.499999999999993,522,167,5204.3,3202.601,190.7,7.2,1030
Краснодарский край,2010,8757.4,40.2,1157,1028308.4,589623,341187,59.7,17080,23.9,453,226,5222.1,3260.3,186.2,6.7,1039
Краснодарский край,2011,8854.4,40,1156,1244652.8,711720,385870,59.3,18334,24.1,347,198,5257.2,3826.6,174.3,5.9,1014
Краснодарский край,2012,9382.3,38,1155,1459490.8,798476,483091,58.7,18988,24.4,378,217,5307.3,4817.6,164.4,5.6,1441
Краснодарский край,2013,10305.9,30.7,1155,1662969.1,955208,532123,58.1,20948,24.7,385,264,5367.2,4669.4,152.9,6.1,1448
Краснодарский край,2014,12346.3,31.7,1156,1784833.5,750236,661813,57.2,22116,25.1,414,224,5428.8,5596.5,143.6,5.7,1705
Краснодарский край,2015,14034.4,33.1,1156,1933512.1,586903,831085,56.4,26723,25.5,493,139,5483.6,6792,130.5,6,2450
Краснодарский край,2016,14905.3,35.2,1157,2257074.5,435095.343,825465,55.7,39583,25.8,393,179,5542.4,5866.1,119.5,5.8,2230
Краснодарский край,2017,15330.5,37.2,1157,2422752.7,503243.028,NA,55.1,NA,26.1,583,153,5587.2,5422,117.4,5.7,2053
Краснодарский край,2018,16128.4,41.3,1158,2499915.5,515316.773,NA,54.6,NA,26.5,447,140,5625.8,6323.5712,115.8,5.2,1963
Краснодарский край,2019,16564.5,44,1157,2569810.7,477635.324,NA,55.6,NA,25.5,548,116,5661.8,5772.373,109.2,4.8,1424
Краснодарский край,2020,17332.73,45.1,1158,NA,500285.686,NA,55.4,NA,25.7,398,99,5679.7,7504.6,104.9,5.7,1373
Астраханская область,2000,2204.1,43.65560602331461,1115,28115.7,12438,NA,60,NA,18.900000000000006,47,1,1010.8,169.544,23,11.5,199
Астраханская область,2001,2620.1,44.81555045606186,1121,32274.3,15615.905,NA,60.6,NA,18.999999999999993,45,1,1007.4,244.884,25.8,10.4,209
Астраханская область,2002,2925.2,51.96580270653342,1127,40994.9,13301.462467913947,NA,61.6,NA,18.699999999999996,44,9,1005.2,292.658,31.1,10.9,199
Астраханская область,2003,3248.5,49.10523803493322,1134,50659.8,17986.287,NA,62,NA,19,56,11,1005.4,289.952,33.8,10,212
Астраханская область,2004,3528.1,50.5,1140,56710.9,19744.600123956337,NA,62.2,NA,19.39999999999999,NA,12,1006.3,350.552,36.8,11.6,217
Астраханская область,2005,4090.6,44.5,1146,70127.6,21642,21550,62.3,9504,19.799999999999997,57,11,1004.5,396.4,40.2,12.2,227
Астраханская область,2006,4712.6,51.025462515921795,1145,85112.1,29383.180390498717,24040,62.6,13371,20.1,73,22,1001.9,461.217,43.3,7.9,252
Астраханская область,2007,5489.6,51.48513741217722,1142,100359.2,49969.56979583115,29939,62.7,13687,20.099999999999994,74,35,1003.6,330.333,43.9,8.7,589
Астраханская область,2008,6141.1,52.52436551677473,1139,147549.1,68273,67243,62.5,9319,20.299999999999997,72,34,1007.9,294.112,43.2,7.4,268
Астраханская область,2009,6730.9,51.27377951185561,1137,134418.2,61953,33631,62,18548,20.599999999999994,105,45,1010.5,365.95,44.3,9.9,212
Астраханская область,2010,7648.4,46.3,1134,144888.8,59863,40938,61.4,22508,21.1,78,37,1010.5,369.5,44.7,8.2,202
Астраханская область,2011,8018.8,47.5,1123,172616.6,69024,47863,60.8,32246,21.4,127,39,1012.4,612,41.6,8.8,213
Астраханская область,2012,8528.1,47.5,1126,209654.4,81665,39812,59.8,68393,21.9,78,36,1014.4,572.9,40.6,7.9,237
Астраханская область,2013,9235.3,47.7,1123,273917.1,122618,48551,59,93638,22.3,80,33,1015.2,568.8,41.1,7.5,249
Астраханская область,2014,10657.6,50.8,1118,296319.3,116856,48602,58.1,100786,22.7,59,42,1018.9,549.9,42.9,7.5,286
Астраханская область,2015,11879.8,49.6,1125,322303,113169,61014,57,125060,23.2,83,35,1020,563.1,37.8,7.5,287
Астраханская область,2016,12925.3,52.5,1124,368485.4,117999.297,61917,56.1,137480,23.7,56,20,1018.7,458.5,32.1,7.6,217
Астраханская область,2017,13533.1,50.1,1122,442608.8,146659.96,NA,55.4,NA,24.2,71,16,1018.2,549.4,29.4,7.4,199
Астраханская область,2018,14033.8,50.1,1120,579210,110279.5,NA,54.9,NA,24.6,82,34,1015.8,515.8415,29.8,7.5,192
Астраханская область,2019,14501.1,52.1,1122,602306.7,104280.231,NA,55.6,NA,23.9,66,36,1009.9,809.9284,29.9,7.6,234
Астраханская область,2020,14959.64,55,1122,NA,111602.743,NA,55.1,NA,24.3,64,15,1001.8,664.9,29.3,7.9,180
Волгоградская область,2000,2021.2,49.670872374251594,1142,63767.1,11516,NA,59.1,NA,22.1,179,25,2732,331.211,64.3,9.5,406
Волгоградская область,2001,2465.7,49.74332184028141,1146,82919.7,16320.114,NA,59.6,NA,22.300000000000004,157,32,2717.5,426.306,71.9,9.5,412
Волгоградская область,2002,2948.3,56.55787663226798,1151,104341.2,19348.025503176974,NA,60.3,NA,22.299999999999997,209,54,2701.9,487.923,89.4,8.4,370
Волгоградская область,2003,3142.6,53.05258011467176,1156,128622.2,22153.923069820008,NA,61,NA,22.200000000000003,289,52,2683.3,601.166,95.6,11.1,411
Волгоградская область,2004,3522.7,51.1,1161,154337.7,29848.278190383462,NA,61.4,NA,22.199999999999996,NA,44,2664.3,762.934,100,9.3,413
Волгоградская область,2005,4213.5,52.6,1165,203232.2,42735,190585,61.7,16004,22.299999999999997,330,30,2648.3,737.6,110.3,6.7,416
Волгоградская область,2006,4764.1,50.13607532372638,1166,252142.7,39612.920570977716,232831,61.7,18701,22.599999999999994,348,55,2635.2,1099.831,114.9,8.6,409
Волгоградская область,2007,5640.7,49.60662437260676,1166,331766.8,64953.667205883925,280312,61.6,20812,22.9,290,51,2626.6,1768.947,115.8,6.3,562
Волгоградская область,2008,6362.6,44.815055222094074,1165,416678.5,88440,364525,61.3,23400,23.200000000000003,346,78,2620.6,1897.138,119.1,8.2,373
Волгоградская область,2009,7103.4,46.44846654822291,1163,377514.3,75591,293914,60.8,22995,23.700000000000003,376,100,2616.1,2305.573,119.5,10.3,424
Волгоградская область,2010,8011.3,49.6,1160,433473.7,78431,384317,60.4,29847,24,258,97,2610.8,2606.6,112.4,8,424
Волгоградская область,2011,8452.8,51.1,1161,508433.3,104080,441571,59.8,39243,24.5,271,143,2601.2,3229.7,104.8,6.9,367
Волгоградская область,2012,9242.3,51.3,1162,571516.1,136154,487116,59,45511,25,243,127,2588.9,3669.5,97.5,6,365
Волгоградская область,2013,9721.5,51.5,1161,607472.2,140680,491157,58.2,45758,25.5,230,175,2576,5294.1,91.1,6.6,391
Волгоградская область,2014,10938.4,52.5,1161,715409.6,182798,576020,57.4,45725,26,232,188,2563.3,8123.8,79.2,6.6,396
Волгоградская область,2015,12366.5,52.4,1161,740458,200191,633926,56.6,48094,26.5,261,166,2551.7,3417.7,71.6,7.2,535
Волгоградская область,2016,12971,50.6,1161,825586.5,183642.143,615926,56,45487,26.9,195,156,2540.6,3447.8,65.3,6.8,459
